id,carat,cut,color,clarity,depth,table,x,y,z,price
26101,0.36,Very Good,H,VS2,61.8,56.0,4.58,4.61,2.84,600
26102,2.1,Premium,H,SI2,62.9,61.0,8.19,8.1,5.13,12121
26103,0.3,Premium,G,VVS2,61.0,60.0,4.35,4.33,2.65,684
26104,2.03,Premium,I,SI2,60.8,59.0,8.2,8.14,4.96,12681
26105,0.41,Ideal,D,VS2,61.5,56.0,4.77,4.8,2.94,1007
26106,1.01,Ideal,G,VS1,62.2,56.0,6.43,6.46,4.0,6885
26107,0.9,Premium,G,SI1,62.4,59.0,6.19,6.16,3.85,3616
26108,0.33,Very Good,H,VS1,60.8,56.0,4.45,4.48,2.72,579
26109,0.31,Ideal,I,VS1,61.6,55.0,4.34,4.39,2.69,457
26110,2.06,Ideal,I,VS2,61.8,57.0,8.24,8.17,5.05,18607
26111,1.07,Ideal,G,VS1,61.7,57.0,6.54,6.56,4.04,7603
26112,0.3,Ideal,G,SI2,60.6,57.0,4.34,4.4,2.65,421
26113,0.7,Ideal,E,SI2,61.3,55.0,5.75,5.72,3.52,2376
26114,0.57,Ideal,F,VS2,61.0,57.0,5.35,5.4,3.28,1670
26115,0.9,Premium,I,SI1,61.6,56.0,6.17,6.21,3.81,3397
26116,0.35,Ideal,G,VVS1,61.7,55.0,4.52,4.55,2.8,868
26117,0.3,Ideal,H,VS2,61.7,58.0,4.27,4.3,2.64,506
26118,1.01,Ideal,H,SI1,61.2,57.0,6.45,6.48,3.95,4566
26119,0.9,Ideal,I,SI1,61.7,57.0,6.17,6.29,3.84,4125
26120,0.91,Premium,G,SI1,62.3,59.0,6.21,6.18,3.86,3785
26121,1.04,Premium,G,VS1,62.5,58.0,6.42,6.4,4.0,6814
26122,0.31,Ideal,E,VS2,62.7,56.0,4.38,4.35,2.74,680
26123,0.3,Ideal,D,VVS2,60.7,56.0,4.32,4.34,2.63,842
26124,0.56,Ideal,E,SI1,60.2,56.0,5.38,5.33,3.23,1637
26125,0.41,Premium,H,SI1,62.0,58.0,4.77,4.73,2.95,876
26126,0.25,Ideal,F,VS1,61.8,57.0,4.01,4.04,2.48,435
26127,0.34,Ideal,H,VS2,61.3,56.0,4.53,4.55,2.79,689
26128,2.03,Very Good,E,SI2,60.0,57.0,8.22,8.25,4.92,14404
26129,0.55,Ideal,G,VS1,62.5,54.0,5.29,5.27,3.29,1821
26130,1.01,Premium,D,SI1,59.2,61.0,6.53,6.48,3.87,6335
26131,0.52,Very Good,D,VS2,60.9,58.0,5.17,5.21,3.16,1664
26132,1.21,Ideal,G,VS2,62.6,55.0,6.77,6.8,4.24,7418
26133,0.32,Ideal,E,SI1,62.1,55.0,4.41,4.35,2.72,720
26134,0.39,Ideal,E,SI1,62.3,57.0,4.63,4.67,2.9,851
26135,1.1,Ideal,F,VVS1,61.9,57.0,6.65,6.61,4.1,10477
26136,0.38,Ideal,D,VS1,60.5,57.0,4.74,4.7,2.86,967
26137,1.11,Ideal,G,VS2,62.4,56.0,6.61,6.65,4.14,7047
26138,1.21,Ideal,G,VS1,61.0,56.0,6.86,6.89,4.2,9225
26139,0.39,Ideal,E,VVS2,62.0,55.0,4.69,4.72,2.92,1116
26140,0.55,Ideal,F,VS1,61.7,56.0,5.26,5.3,3.25,1840
26141,1.01,Good,F,VVS2,63.1,56.0,6.35,6.38,4.02,7891
26142,0.26,Ideal,D,VVS2,62.0,56.0,4.09,4.13,2.55,599
26143,1.01,Ideal,G,VS2,62.2,55.0,6.41,6.49,4.01,6104
26144,0.39,Ideal,E,VVS2,60.4,56.0,4.75,4.7,2.86,1044
26145,0.38,Premium,F,VS2,60.0,56.0,4.72,4.66,2.81,1026
26146,0.66,Very Good,F,VS2,62.5,57.0,5.55,5.6,3.49,2282
26147,0.35,Ideal,I,IF,61.9,56.0,4.52,4.55,2.8,683
26148,1.5,Good,I,SI2,63.8,58.0,7.22,7.18,4.59,6291
26149,1.2,Premium,E,SI1,62.2,59.0,6.74,6.66,4.17,5476
26150,0.78,Ideal,E,SI1,61.6,58.0,5.92,5.86,3.64,3334
26151,0.51,Ideal,E,VS2,62.2,56.0,5.1,5.13,3.18,1649
26152,0.31,Premium,G,VS2,62.1,58.0,4.32,4.35,2.69,544
26153,0.42,Premium,H,VVS2,61.0,57.0,4.85,4.82,2.95,1219
26154,0.57,Ideal,G,VVS2,61.8,56.0,5.35,5.32,3.31,2064
26155,1.53,Very Good,H,SI1,61.5,56.0,7.38,7.41,4.54,10635
26156,1.35,Ideal,H,SI1,62.6,56.0,7.05,7.08,4.42,8385
26157,1.04,Very Good,F,VVS2,62.1,56.0,6.47,6.53,4.04,9016
26158,0.39,Ideal,G,VS2,60.7,55.0,4.79,4.82,2.91,847
26159,1.0,Ideal,E,VS2,62.0,59.0,6.41,6.38,3.97,6600
26160,0.41,Ideal,J,SI1,60.6,57.0,4.77,4.79,2.9,647
26161,0.73,Ideal,G,SI1,62.4,56.0,5.74,5.77,3.59,2650
26162,0.41,Premium,F,VVS2,62.7,59.0,4.74,4.72,2.97,1115
26163,1.01,Premium,H,SI1,62.4,60.0,6.38,6.35,3.97,4692
26164,0.75,Premium,F,SI1,61.4,59.0,5.88,5.83,3.59,2846
26165,0.51,Good,F,VS2,63.7,56.0,5.12,5.08,3.25,1574
26166,0.32,Very Good,F,IF,63.5,55.0,4.32,4.33,2.75,829
26167,1.21,Ideal,G,VS2,62.3,55.0,6.83,6.82,4.25,8596
26168,0.36,Ideal,E,VS2,61.2,57.0,4.59,4.55,2.8,694
26169,0.3,Very Good,F,VS1,62.4,54.0,4.28,4.33,2.69,626
26170,1.0,Ideal,F,SI2,62.6,56.0,6.43,6.32,3.99,4696
26171,0.3,Ideal,D,VS2,61.1,57.0,4.35,4.32,2.65,911
26172,1.51,Very Good,J,VS2,62.9,58.0,7.28,7.31,4.57,8040
26173,1.1,Ideal,I,SI1,62.0,56.0,6.59,6.65,4.11,4851
26174,1.01,Ideal,I,VS2,60.6,55.0,6.53,6.5,3.95,4529
26175,0.3,Very Good,J,VS1,62.5,55.0,4.28,4.34,2.69,506
26176,0.43,Premium,G,VS1,61.7,58.0,4.84,4.8,2.97,1007
26177,0.31,Ideal,F,VS2,62.4,57.0,4.31,4.35,2.7,625
26178,0.9,Ideal,H,VS2,62.0,55.0,6.17,6.21,3.83,4389
26179,0.3,Ideal,D,VS1,62.6,58.0,4.29,4.31,2.69,742
26180,1.01,Premium,E,SI1,62.9,60.0,6.37,6.34,4.0,5183
26181,1.21,Very Good,H,SI1,63.8,60.0,6.67,6.71,4.27,6566
26182,0.3,Premium,F,VS2,62.4,58.0,4.2,4.24,2.63,776
26183,0.5,Very Good,G,VVS2,63.9,57.0,5.04,5.07,3.24,1764
26184,0.3,Ideal,E,VVS2,61.7,55.0,4.33,4.37,2.68,779
26185,0.34,Ideal,F,VS2,62.3,57.0,4.44,4.46,2.77,775
26186,0.33,Ideal,D,I1,61.3,55.0,4.46,4.48,2.74,438
26187,1.31,Very Good,G,SI1,63.1,56.0,6.97,6.88,4.38,7139
26188,1.09,Ideal,H,VS1,61.1,55.0,6.68,6.61,4.07,7161
26189,1.04,Ideal,G,VS2,60.3,55.0,6.58,6.61,3.98,6416
26190,1.54,Premium,I,VS1,62.4,60.0,7.37,7.33,4.58,7404
26191,0.28,Ideal,F,VS1,62.6,55.0,4.18,4.22,2.64,487
26192,0.38,Ideal,G,VS1,62.3,55.1,4.65,4.62,2.89,998
26193,0.5,Premium,E,VS1,62.7,58.0,5.07,5.04,3.17,1813
26194,0.7,Very Good,H,SI2,60.0,63.0,5.74,5.76,3.46,2058
26195,0.71,Ideal,I,VS1,61.3,56.0,5.73,5.79,3.53,2586
26196,0.31,Good,F,VS2,63.5,56.0,4.31,4.34,2.74,625
26197,1.18,Ideal,G,VS2,62.4,55.0,6.73,6.77,4.21,7107
26198,0.6,Ideal,E,SI2,60.6,55.0,5.44,5.5,3.31,1243
26199,2.08,Good,H,SI2,63.9,55.0,8.1,7.99,5.15,16064
26200,1.0,Ideal,H,VS2,61.9,58.0,6.43,6.39,3.96,5209
26201,1.13,Good,I,SI1,64.3,59.0,6.58,6.52,4.19,4382
26202,1.06,Ideal,E,SI1,62.4,57.0,6.46,6.51,4.05,5729
26203,0.22,Premium,D,SI2,60.2,58.0,3.89,3.93,2.4,367
26204,0.59,Very Good,G,VVS2,60.5,57.0,5.45,5.48,3.31,2106
26205,0.73,Premium,G,VS2,59.9,59.0,5.81,5.81,3.47,2515
26206,0.59,Ideal,D,VS2,62.4,57.0,5.34,5.38,3.34,2319
26207,1.26,Ideal,F,SI1,61.0,57.0,7.01,6.95,4.27,8212
26208,1.0,Good,D,SI1,63.8,60.0,6.27,6.24,3.99,4520
26209,0.32,Premium,E,SI1,62.5,58.0,4.35,4.38,2.73,619
26210,1.5,Ideal,F,SI1,62.2,56.0,7.33,7.35,4.57,11399
26211,1.01,Premium,F,SI2,61.6,58.0,6.37,6.45,3.95,4137
26212,0.92,Premium,F,SI1,61.7,59.0,6.2,6.26,3.84,4171
26213,0.75,Premium,E,VS1,61.5,58.0,5.82,5.85,3.59,3296
26214,0.56,Ideal,E,VS2,61.6,56.0,5.26,5.28,3.25,1741
26215,0.52,Premium,E,SI1,61.6,58.0,5.16,5.16,3.18,1605
26216,2.03,Ideal,J,VS2,61.8,55.0,8.19,8.14,5.05,13462
26217,2.09,Ideal,I,SI2,61.2,57.0,8.22,8.3,5.05,13661
26218,1.63,Ideal,H,VS1,61.9,57.0,7.49,7.54,4.66,13811
26219,0.32,Ideal,D,VS2,61.0,55.0,4.41,4.43,2.7,661
26220,0.72,Ideal,D,VS2,60.5,56.0,5.83,5.86,3.54,3552
26221,0.71,Ideal,H,SI1,62.0,55.0,5.71,5.76,3.56,2345
26222,0.28,Ideal,E,VS1,61.8,56.0,4.18,4.2,2.58,605
26223,0.3,Ideal,E,SI1,61.1,58.0,4.29,4.32,2.63,499
26224,1.2,Premium,D,VS2,63.0,60.0,6.75,6.69,4.24,8184
26225,0.41,Very Good,E,VS2,58.9,59.0,4.79,4.84,2.86,794
26226,0.77,Ideal,F,VS2,61.0,56.0,5.88,5.92,3.59,3084
26227,0.72,Very Good,G,VS2,61.8,58.0,5.73,5.77,3.57,2562
26228,0.7,Premium,G,VS2,62.8,60.0,5.65,5.61,3.54,2314
26229,1.52,Premium,H,VS1,61.9,58.0,7.34,7.38,4.56,10880
26230,1.19,Premium,G,VS2,61.5,57.0,6.84,6.81,4.2,7277
26231,1.2,Ideal,H,VS2,62.0,60.0,6.66,6.64,4.13,6108
26232,0.7,Very Good,E,SI1,60.9,57.0,5.74,5.77,3.5,2753
26233,0.9,Good,F,SI2,62.6,58.0,6.12,6.1,3.83,3589
26234,1.5,Fair,D,SI2,65.3,60.0,7.07,7.0,4.59,7134
26235,0.3,Premium,E,VVS2,61.0,60.0,4.32,4.34,2.64,1013
26236,2.14,Ideal,I,SI1,62.0,55.0,8.26,8.22,5.1,16915
26237,0.3,Ideal,G,VS1,62.3,54.0,4.29,4.31,2.68,583
26238,2.01,Ideal,G,SI2,61.7,56.0,8.04,8.07,4.97,14674
26239,0.34,Ideal,I,IF,60.3,57.0,4.51,4.55,2.74,664
26240,0.71,Ideal,D,VS1,61.5,56.0,5.73,5.76,3.53,3411
26241,1.22,Ideal,H,VS1,60.9,57.0,6.88,6.93,4.21,8243
26242,0.5,Premium,G,VS1,63.0,58.0,5.05,5.07,3.18,1583
26243,0.3,Very Good,D,VS2,62.9,58.0,4.21,4.25,2.66,710
26244,1.51,Very Good,H,SI1,61.5,57.0,7.33,7.37,4.53,8977
26245,0.55,Ideal,D,VS2,61.4,56.0,5.31,5.29,3.25,1867
26246,0.7,Very Good,E,VS2,60.7,55.0,5.72,5.76,3.49,2867
26247,0.71,Very Good,E,VS1,63.9,56.0,5.69,5.65,3.62,3336
26248,0.7,Premium,G,SI2,61.1,57.0,5.75,5.7,3.5,2016
26249,0.79,Ideal,E,SI1,62.6,57.0,5.9,5.86,3.68,2917
26250,1.53,Ideal,E,VS2,61.6,55.0,7.44,7.5,4.59,15193
26251,0.77,Ideal,G,SI1,61.9,56.0,5.87,5.9,3.66,2715
26252,2.0,Premium,H,SI2,62.5,61.0,7.98,7.94,4.98,14489
26253,1.02,Premium,F,SI2,61.2,58.0,6.52,6.48,3.97,4089
26254,1.71,Ideal,H,SI2,61.9,57.0,7.64,7.61,4.73,8032
26255,0.7,Premium,D,SI1,58.6,60.0,5.8,5.75,3.39,2656
26256,1.2,Premium,I,VS2,60.1,58.0,6.92,6.96,4.18,6344
26257,0.4,Ideal,D,VVS2,61.1,56.0,4.74,4.79,2.91,1163
26258,0.3,Ideal,E,SI2,61.4,58.0,4.32,4.35,2.66,421
26259,0.4,Ideal,D,VS1,61.2,56.0,4.77,4.73,2.9,1071
26260,0.73,Ideal,I,VS2,60.5,56.0,5.83,5.85,3.53,2738
26261,1.0,Premium,I,VS2,62.9,59.0,6.38,6.3,3.99,4082
26262,1.11,Ideal,E,SI1,61.9,56.0,6.66,6.7,4.13,6230
26263,0.3,Ideal,D,VVS2,61.6,56.0,4.35,4.38,2.69,858
26264,0.32,Ideal,H,SI1,61.8,57.0,4.38,4.37,2.7,576
26265,1.15,Ideal,H,SI2,61.3,56.0,6.76,6.84,4.17,4428
26266,1.71,Premium,H,SI1,60.2,61.0,7.72,7.68,4.63,11867
26267,1.22,Ideal,F,VVS2,61.6,56.0,6.9,6.94,4.26,11455
26268,0.5,Very Good,E,VS1,62.8,59.0,5.04,5.07,3.18,1844
26269,0.35,Ideal,F,SI1,61.8,56.0,4.55,4.53,2.81,583
26270,0.8,Very Good,G,SI1,62.9,56.0,5.88,5.95,3.72,2733
26271,0.9,Fair,G,VS1,65.8,58.0,6.04,6.0,3.93,4209
26272,0.54,Ideal,G,VS1,62.0,55.0,5.26,5.24,3.25,1650
26273,0.54,Very Good,D,VS2,60.8,58.0,5.22,5.25,3.18,1873
26274,0.43,Very Good,F,VVS2,62.9,56.0,4.84,4.79,3.03,1257
26275,2.03,Premium,E,SI2,60.8,60.0,8.16,8.21,4.97,15824
26276,0.7,Premium,F,VS2,62.8,59.0,5.69,5.64,3.56,2821
26277,0.38,Ideal,F,VVS1,61.4,57.0,4.67,4.74,2.89,1030
26278,0.32,Ideal,I,VS1,62.7,55.3,4.37,4.4,2.75,529
26279,0.33,Ideal,G,VS1,62.3,55.0,4.4,4.42,2.75,625
26280,1.5,Good,E,SI1,63.6,60.0,7.18,7.23,4.58,10888
26281,0.94,Premium,G,SI1,63.0,59.0,6.26,6.24,3.93,4062
26282,0.3,Ideal,H,VS1,61.6,55.0,4.34,4.36,2.68,675
26283,0.7,Very Good,E,VS2,63.4,56.0,5.69,5.62,3.6,2604
26284,1.57,Premium,G,VS1,60.2,60.0,7.53,7.5,4.52,14157
26285,0.51,Ideal,H,VS1,61.8,55.0,5.13,5.16,3.18,1637
26286,1.02,Premium,D,VS1,62.8,59.0,6.46,6.36,4.02,7910
26287,0.7,Ideal,F,VS1,61.0,56.0,5.74,5.77,3.51,3300
26288,0.54,Ideal,F,VVS2,61.0,56.0,5.26,5.3,3.22,2240
26289,0.41,Very Good,E,VVS2,60.9,61.0,4.74,4.78,2.89,1051
26290,0.7,Very Good,E,VS2,62.5,54.8,5.66,5.73,3.56,2593
26291,1.05,Ideal,H,SI1,62.3,57.0,6.5,6.56,4.06,5387
26292,0.42,Ideal,G,VVS1,61.1,55.0,4.8,4.85,2.95,724
26293,2.0,Premium,H,SI1,62.7,59.0,8.03,7.99,5.04,14341
26294,0.3,Ideal,G,VS1,62.3,56.0,4.3,4.33,2.69,673
26295,0.4,Ideal,G,VVS1,61.6,56.0,4.77,4.74,2.93,1100
26296,0.76,Ideal,G,SI1,61.9,56.0,5.87,5.84,3.63,2860
26297,0.7,Ideal,F,VS1,62.4,57.0,5.62,5.68,3.52,3431
26298,0.3,Ideal,E,VVS1,62.1,54.0,4.36,4.33,2.7,862
26299,0.3,Ideal,H,VS1,61.9,56.0,4.34,4.32,2.68,675
26300,0.73,Ideal,G,VS1,61.4,56.0,5.78,5.8,3.56,2996
26301,1.57,Premium,I,VS1,60.5,59.0,7.53,7.61,4.56,10286
26302,1.23,Ideal,I,VS2,61.9,56.0,6.9,6.86,4.25,7044
26303,0.71,Good,E,VS2,59.2,60.0,5.76,5.8,3.42,2836
26304,0.78,Good,G,VS2,60.9,62.0,5.93,5.88,3.59,2803
26305,0.33,Premium,F,SI1,60.9,58.0,4.42,4.44,2.7,550
26306,0.58,Ideal,D,VS2,62.1,56.0,5.36,5.31,3.31,2098
26307,1.02,Very Good,H,SI2,62.0,59.0,6.42,6.45,3.99,4455
26308,1.21,Ideal,G,VS2,62.3,55.0,6.84,6.81,4.25,7762
26309,0.7,Premium,H,VS1,60.7,58.0,5.75,5.73,3.49,2539
26310,0.71,Premium,I,SI1,61.1,58.0,5.75,5.72,3.51,2016
26311,0.74,Ideal,E,VS2,61.1,56.0,5.87,5.89,3.59,3090
26312,0.31,Ideal,D,VS2,62.2,57.0,4.34,4.3,2.69,942
26313,1.2,Ideal,G,SI1,61.5,56.0,6.83,6.91,4.23,7141
26314,0.5,Ideal,H,VS2,60.7,56.0,5.14,5.17,3.13,1443
26315,0.56,Ideal,G,VVS2,61.9,55.0,5.28,5.32,3.28,2096
26316,1.5,Premium,H,VS1,60.8,59.0,7.47,7.42,4.53,11611
26317,1.51,Good,H,VVS2,63.7,56.0,7.22,7.28,4.62,12490
26318,1.01,Good,H,SI1,63.8,57.0,6.34,6.28,4.02,4137
26319,0.71,Ideal,G,VS1,62.2,56.0,5.7,5.74,3.56,3307
26320,1.0,Premium,J,SI2,60.3,60.0,6.45,6.41,3.87,3212
26321,1.01,Very Good,H,SI1,63.0,57.0,6.41,6.35,4.02,5192
26322,0.78,Very Good,E,SI1,63.2,58.0,5.82,5.85,3.69,3070
26323,1.5,Very Good,D,SI1,62.0,59.0,7.26,7.3,4.52,14507
26324,0.54,Ideal,I,VVS1,60.8,56.0,5.31,5.35,3.24,1422
26325,0.3,Ideal,F,VS1,61.9,57.0,4.27,4.28,2.65,621
26326,0.59,Ideal,G,VVS2,62.3,56.0,5.38,5.41,3.36,1984
26327,0.31,Ideal,H,VVS2,62.6,57.0,4.3,4.32,2.7,645
26328,0.9,Premium,E,VS2,62.5,60.0,6.13,6.09,3.82,4525
26329,1.01,Good,D,SI1,61.5,61.0,6.4,6.39,3.93,5331
26330,0.5,Very Good,D,SI1,61.8,60.0,5.08,5.1,3.15,1219
26331,0.76,Very Good,E,SI1,59.7,58.0,5.96,5.95,3.55,3005
26332,0.3,Ideal,G,VVS2,62.0,54.4,4.3,4.32,2.67,730
26333,0.5,Very Good,D,SI1,62.4,57.0,5.07,5.09,3.17,1279
26334,0.31,Ideal,H,IF,61.2,57.0,4.42,4.4,2.7,1046
26335,0.33,Ideal,E,VVS2,62.3,55.0,4.46,4.42,2.77,1054
26336,1.19,Ideal,G,SI2,62.4,57.0,6.8,6.77,4.23,4406
26337,1.08,Ideal,I,SI2,62.6,57.0,6.53,6.56,4.1,4624
26338,1.21,Very Good,D,VS2,62.3,59.0,6.79,6.84,4.24,9532
26339,0.32,Premium,H,VS1,62.2,60.0,4.37,4.4,2.73,561
26340,0.52,Premium,F,SI1,59.3,59.0,5.19,5.23,3.09,1257
26341,0.71,Very Good,I,VS2,61.7,56.0,5.72,5.76,3.54,2357
26342,0.3,Premium,H,VVS2,61.3,58.0,4.33,4.29,2.64,776
26343,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.42,4.01,5226
26344,0.42,Ideal,G,VS1,62.1,55.0,4.84,4.86,3.01,1031
26345,0.34,Ideal,D,SI1,61.4,56.0,4.51,4.56,2.79,622
26346,1.23,Ideal,G,VS1,61.8,57.0,6.83,6.87,4.23,8073
26347,0.3,Ideal,H,VVS1,62.2,56.0,4.25,4.29,2.66,665
26348,1.09,Very Good,F,SI2,60.9,58.0,6.61,6.69,4.05,4656
26349,0.7,Ideal,G,VVS1,62.3,56.0,5.65,5.69,3.53,3384
26350,1.5,Ideal,G,VS2,62.1,56.0,7.31,7.37,4.55,13360
26351,0.7,Premium,E,SI1,60.9,58.0,5.71,5.74,3.49,2539
26352,0.31,Ideal,H,VS1,62.7,56.0,4.36,4.31,2.72,698
26353,1.74,Ideal,H,VS1,62.3,56.0,7.74,7.65,4.81,16253
26354,0.54,Ideal,E,VS2,61.5,55.0,5.3,5.23,3.23,1742
26355,0.3,Ideal,E,IF,61.3,56.0,4.34,4.37,2.67,957
26356,1.04,Ideal,I,SI2,61.9,56.0,6.47,6.51,4.02,3464
26357,1.52,Very Good,F,SI1,60.5,63.0,7.37,7.5,4.5,11365
26358,0.34,Ideal,H,VVS1,61.2,55.0,4.54,4.56,2.78,775
26359,0.7,Premium,H,VS1,61.1,59.0,5.75,5.7,3.49,2367
26360,1.01,Ideal,F,SI1,61.2,56.0,6.54,6.47,3.99,5684
26361,1.6,Ideal,I,SI2,62.2,56.0,7.53,7.47,4.66,8347
26362,1.52,Good,G,VS1,58.5,61.0,7.45,7.49,4.37,11206
26363,2.16,Ideal,H,SI2,62.3,55.0,8.29,8.25,5.15,12629
26364,1.06,Ideal,F,VS2,61.9,56.0,6.53,6.57,4.06,7445
26365,0.23,Very Good,E,VVS2,62.1,56.0,3.93,3.98,2.45,478
26366,1.02,Very Good,G,VS2,64.1,59.0,6.31,6.37,4.06,6058
26367,0.51,Ideal,G,VS2,61.9,55.0,5.1,5.16,3.18,1599
26368,0.7,Premium,G,VS2,62.7,55.0,5.66,5.59,3.52,2459
26369,2.21,Premium,H,SI2,62.0,58.0,8.36,8.32,5.18,16104
26370,0.96,Ideal,G,SI1,62.1,57.0,6.27,6.24,3.9,4292
26371,0.7,Very Good,H,VS1,62.2,60.0,5.62,5.67,3.5,2526
26372,1.57,Very Good,I,VS2,61.7,59.0,7.45,7.42,4.58,10339
26373,1.51,Ideal,G,SI2,61.3,56.0,7.32,7.38,4.5,7334
26374,0.3,Ideal,D,VS2,61.9,57.0,4.31,4.28,2.66,911
26375,0.4,Ideal,D,VS1,61.9,55.0,4.76,4.74,2.94,1200
26376,0.72,Good,F,SI1,64.1,57.0,5.67,5.71,3.67,2363
26377,0.54,Ideal,E,VS2,60.4,56.0,5.32,5.25,3.19,1637
26378,1.16,Ideal,D,VS2,61.3,56.0,6.78,6.81,4.17,8701
26379,0.3,Ideal,D,SI1,62.3,55.0,4.28,4.3,2.68,552
26380,0.27,Ideal,F,VS1,61.0,57.0,4.17,4.22,2.57,526
26381,0.71,Premium,E,VS2,60.4,60.0,5.85,5.82,3.51,3170
26382,0.51,Ideal,G,SI1,61.6,56.0,5.16,5.18,3.18,1437
26383,0.37,Ideal,F,VS1,62.0,54.0,4.62,4.64,2.86,1031
26384,0.32,Ideal,E,VS2,62.2,54.0,4.41,4.39,2.74,900
26385,0.7,Premium,F,SI2,62.8,58.0,5.59,5.62,3.52,2100
26386,0.75,Premium,I,VS1,61.3,60.0,5.9,5.85,3.61,2776
26387,0.4,Premium,D,VVS2,61.6,59.0,4.74,4.76,2.92,1178
26388,1.01,Very Good,G,VS2,63.4,55.0,6.41,6.37,4.05,6471
26389,1.31,Premium,G,VVS1,59.9,59.0,7.11,7.08,4.26,11708
26390,0.38,Premium,H,SI1,62.7,59.0,4.61,4.66,2.9,680
26391,0.24,Ideal,F,VVS1,62.4,56.0,3.99,4.03,2.5,552
26392,0.72,Premium,F,SI1,61.0,58.0,5.79,5.77,3.53,3036
26393,0.4,Ideal,G,VS1,61.2,57.0,4.76,4.79,2.92,877
26394,0.55,Ideal,D,SI2,61.3,56.0,5.29,5.31,3.25,1368
26395,0.33,Ideal,F,VS1,62.2,56.0,4.45,4.47,2.77,679
26396,0.3,Very Good,G,SI1,60.8,58.0,4.29,4.32,2.62,432
26397,2.1,Premium,J,SI1,62.2,59.0,8.21,8.15,5.08,12907
26398,0.41,Very Good,E,VS2,62.6,56.0,4.79,4.75,2.99,999
26399,0.53,Premium,H,SI2,61.0,60.0,5.24,5.18,3.18,978
26400,1.04,Ideal,H,SI1,62.5,56.0,6.47,6.43,4.03,4667
26401,0.42,Ideal,F,VVS2,62.5,55.0,4.83,4.79,3.01,1111
26402,0.32,Ideal,I,IF,60.5,57.0,4.46,4.48,2.7,695
26403,0.4,Very Good,D,VS1,62.7,58.0,4.64,4.68,2.93,863
26404,0.52,Very Good,G,VVS1,62.2,55.0,5.18,5.15,3.21,2060
26405,1.52,Ideal,J,SI1,62.4,57.0,7.28,7.33,4.56,6318
26406,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.1,3.19,1662
26407,2.24,Ideal,J,SI1,61.6,57.0,8.42,8.34,5.16,16170
26408,0.51,Ideal,H,VS2,60.7,57.0,5.21,5.15,3.16,1346
26409,0.33,Very Good,E,VVS2,61.8,57.0,4.42,4.46,2.74,801
26410,0.79,Ideal,E,VS2,62.3,55.0,5.9,5.94,3.69,3599
26411,0.76,Premium,G,VS2,61.8,58.0,5.84,5.86,3.61,2770
26412,0.53,Ideal,E,SI1,62.0,57.0,5.22,5.2,3.23,1637
26413,1.12,Ideal,E,SI1,62.0,56.0,6.65,6.68,4.13,5765
26414,0.32,Ideal,G,VVS1,62.5,57.0,4.34,4.37,2.72,814
26415,0.92,Ideal,F,SI2,61.6,57.0,6.29,6.26,3.87,4230
26416,0.31,Ideal,G,VS2,62.1,56.0,4.33,4.37,2.7,544
26417,1.07,Ideal,D,SI2,60.9,57.0,6.58,6.62,4.02,5141
26418,0.31,Ideal,D,VS2,62.0,53.4,4.34,4.35,2.69,781
26419,0.72,Ideal,E,VS1,61.6,56.0,5.71,5.75,3.53,3382
26420,1.17,Ideal,I,VS2,62.4,56.0,6.7,6.8,4.21,6097
26421,0.31,Ideal,F,VS2,62.1,54.1,4.35,4.38,2.71,604
26422,1.01,Very Good,G,SI1,63.5,57.0,6.35,6.32,4.02,4232
26423,0.27,Very Good,G,VVS2,61.5,56.0,4.16,4.19,2.56,587
26424,1.5,Good,E,VS1,64.1,59.0,7.22,7.25,4.62,17689
26425,0.3,Premium,G,VVS1,61.4,56.0,4.33,4.3,2.65,1013
26426,0.35,Ideal,D,SI2,61.9,55.0,4.51,4.5,2.79,666
26427,0.71,Very Good,E,SI1,63.4,55.0,5.69,5.64,3.59,2550
26428,0.4,Ideal,I,VS1,62.4,57.0,4.72,4.74,2.95,704
26429,0.91,Premium,H,VS1,61.4,58.0,6.28,6.23,3.84,4167
26430,0.7,Very Good,H,VVS2,60.0,57.0,5.79,5.84,3.49,2965
26431,0.38,Very Good,E,SI1,60.9,56.0,4.7,4.74,2.87,679
26432,1.04,Very Good,D,VS2,63.4,59.0,6.4,6.43,4.06,6784
26433,0.46,Good,F,SI2,63.8,55.0,4.9,4.86,3.1,662
26434,0.34,Ideal,G,IF,62.6,55.0,4.47,4.47,2.8,974
26435,1.03,Ideal,E,SI2,63.0,57.0,6.41,6.39,4.03,4697
26436,0.35,Good,D,VS1,63.4,55.0,4.51,4.53,2.87,739
26437,0.42,Ideal,D,VS1,62.5,56.0,4.77,4.81,2.99,790
26438,0.56,Ideal,F,VS2,62.3,57.0,5.26,5.3,3.29,1619
26439,0.71,Good,J,VS1,63.6,57.0,5.63,5.67,3.59,2064
26440,1.01,Very Good,I,SI1,63.3,58.0,6.38,6.31,4.01,3902
26441,0.9,Premium,H,SI1,60.8,60.0,6.24,6.2,3.78,3145
26442,0.3,Ideal,F,VS1,62.1,54.0,4.32,4.35,2.69,673
26443,0.58,Ideal,G,SI1,61.8,56.0,5.36,5.38,3.32,1441
26444,0.4,Ideal,H,VS1,61.6,56.0,4.74,4.77,2.93,787
26445,0.41,Premium,E,SI1,62.8,58.0,4.77,4.74,2.98,882
